t,ax,ay,az,gx,gy,gz,m1,m2,m3,q0,q1,q2,q3,y,p,r
50797316,959.84,145.02,-61.28,-11.93,-23.89,18.81,14,66,266,0.03,-0.74,-0.01,-0.67,-10.06,-84.46,-163.99
50815112,1035.52,120.00,10.86,-17.61,-31.69,26.86,14,66,266,0.02,-0.74,-0.01,-0.68,-6.80,-84.87,-168.55
50835712,1088.87,-33.81,5.37,-23.45,-27.08,31.54,14,66,266,0.02,-0.73,-0.01,-0.68,-10.14,-85.26,-164.53
50856292,978.03,-117.43,-164.43,-13.63,-20.65,22.21,14,66,266,0.03,-0.74,0.00,-0.67,-16.67,-84.22,-156.21
50877692,970.95,-90.45,-281.74,-3.52,-20.51,23.45,14,66,266,0.03,-0.75,0.01,-0.67,-17.62,-82.94,-155.04
50898160,1066.65,-163.45,-264.53,-5.81,-20.90,26.44,14,66,266,0.03,-0.75,0.01,-0.66,-19.32,-81.65,-152.84
50918812,1101.44,-149.90,-282.10,-10.73,-18.61,23.82,14,66,266,0.04,-0.76,0.02,-0.65,-21.03,-80.41,-150.69
50939484,1040.41,-69.95,-316.77,-20.29,-17.66,26.84,14,66,266,0.04,-0.76,0.02,-0.65,-20.85,-79.32,-151.24
50960108,978.64,-85.94,-335.45,-49.84,-8.51,35.80,14,66,266,0.04,-0.77,0.03,-0.64,-21.28,-78.27,-151.53
50981412,979.13,-246.09,-323.73,-80.12,5.39,44.25,14,66,266,0.03,-0.77,0.05,-0.63,-23.48,-77.17,-149.98
51001960,1001.71,-405.88,-258.54,-92.79,13.86,49.80,14,66,266,0.04,-0.77,0.07,-0.63,-28.57,-76.06,-144.93
51022748,987.67,-543.95,-188.96,-102.75,21.28,47.78,14,66,266,0.04,-0.77,0.09,-0.63,-34.64,-74.89,-138.77
51044200,945.56,-531.25,-130.49,-103.41,26.40,40.03,14,66,266,0.04,-0.76,0.11,-0.64,-40.37,-73.79,-133.05
51064860,914.67,-514.16,-105.10,-98.72,28.89,33.51,14,66,266,0.04,-0.76,0.13,-0.64,-45.21,-72.81,-128.27
51085424,840.33,-429.32,-50.42,-89.39,25.66,20.34,14,66,266,0.04,-0.75,0.15,-0.64,-49.40,-72.12,-124.00
51105936,782.23,-396.00,-50.90,-81.05,21.40,11.25,14,66,266,0.04,-0.74,0.16,-0.65,-52.64,-71.52,-120.65
51126460,674.44,-413.45,-36.87,-60.15,10.89,-5.46,14,66,266,0.04,-0.74,0.17,-0.65,-54.99,-70.95,-118.14
51146968,628.17,-426.76,-63.60,-39.79,7.63,-17.25,14,66,266,0.05,-0.74,0.18,-0.65,-56.39,-70.34,-116.46
51164688,629.64,-430.18,-112.18,-11.07,3.99,-36.96,14,66,266,0.05,-0.74,0.18,-0.65,-56.69,-69.95,-115.70
51185184,670.04,-434.81,-160.40,-1.75,3.89,-47.19,14,66,266,0.06,-0.74,0.18,-0.65,-56.06,-69.70,-115.91
51205632,803.47,-484.01,-120.12,-5.66,-1.24,-57.19,14,66,266,0.06,-0.74,0.17,-0.65,-55.31,-69.72,-116.09
51226108,918.46,-557.13,-55.30,-19.80,-10.06,-63.65,14,66,266,0.06,-0.74,0.17,-0.65,-55.11,-69.92,-115.73
51243876,1068.73,-209.23,-52.25,-25.87,-17.16,-73.51,14,66,266,0.06,-0.74,0.16,-0.65,-53.88,-70.74,-116.80
51264520,1999.94,1613.16,-776.86,10.99,7.05,-65.86,14,66,266,0.05,-0.75,0.14,-0.65,-49.26,-72.81,-122.75
51285176,1450.32,1068.36,-254.39,-30.24,-23.07,2.78,14,66,266,0.03,-0.75,0.13,-0.65,-46.13,-74.23,-127.31
51305876,402.34,-88.50,-177.12,5.45,-19.74,31.42,14,66,266,0.03,-0.76,0.13,-0.64,-43.46,-73.77,-130.75
51326348,240.72,-388.55,-371.34,70.06,-8.89,-12.77,14,66,266,0.05,-0.76,0.13,-0.63,-43.81,-72.28,-128.80
51368152,774.41,184.20,-426.76,27.28,11.49,-6.36,14,66,266,0.05,-0.77,0.11,-0.63,-37.60,-72.75,-135.17
51389296,1334.59,-135.74,-281.37,-46.11,-7.87,40.34,14,66,266,0.05,-0.77,0.11,-0.63,-38.56,-72.51,-134.19
51409880,908.69,183.23,-260.01,-49.57,-3.46,13.61,14,66,266,0.04,-0.77,0.11,-0.62,-36.40,-72.86,-137.87
51430412,902.59,107.67,-196.78,-47.29,2.98,24.73,14,66,266,0.03,-0.77,0.11,-0.62,-34.41,-73.42,-141.36
51451628,1059.57,-195.68,-133.91,-36.74,1.59,35.57,14,66,266,0.02,-0.77,0.11,-0.63,-34.65,-73.91,-141.33
51472196,1092.04,-273.07,-123.05,-28.46,3.78,29.41,14,66,266,0.03,-0.77,0.11,-0.63,-37.87,-73.93,-136.80
51492772,1029.91,-319.09,-118.16,-23.88,10.29,16.95,14,66,266,0.04,-0.76,0.12,-0.64,-41.00,-73.82,-132.27
51513372,981.81,-359.01,-122.68,-23.23,11.96,12.93,14,66,266,0.05,-0.76,0.12,-0.64,-43.94,-73.41,-128.04
51533856,928.47,-408.08,-146.48,-26.99,10.44,12.50,14,66,266,0.06,-0.75,0.13,-0.64,-46.33,-72.62,-124.72
51555112,892.33,-368.53,-151.37,-33.79,8.24,6.61,14,66,266,0.06,-0.75,0.13,-0.64,-48.04,-71.77,-122.41
51575620,861.94,-299.80,-109.37,-33.68,6.16,1.42,14,66,266,0.07,-0.75,0.13,-0.64,-48.91,-71.42,-121.14
51596120,805.79,-351.68,-109.13,-26.12,0.79,-6.70,14,66,266,0.07,-0.75,0.14,-0.64,-49.82,-71.07,-119.61
51616612,760.01,-405.64,-74.10,-18.04,2.17,-12.59,14,66,266,0.08,-0.75,0.14,-0.65,-51.09,-70.49,-117.58
51637064,734.25,-469.24,-106.93,-7.94,-1.24,-21.32,14,66,266,0.09,-0.75,0.14,-0.65,-51.87,-69.79,-116.11
51657532,767.58,-512.08,-102.66,-5.15,-3.30,-29.63,14,66,266,0.09,-0.75,0.14,-0.64,-52.26,-69.18,-115.09
51675180,799.68,-528.32,-115.36,-6.11,-6.27,-43.09,14,66,266,0.10,-0.75,0.14,-0.64,-52.23,-68.83,-114.68
51695576,874.51,-485.60,-114.75,-4.52,-6.05,-50.43,14,66,266,0.10,-0.75,0.14,-0.64,-51.97,-68.66,-114.45
51715996,1999.94,1433.72,-517.58,41.34,13.73,-44.48,14,66,266,0.09,-0.75,0.12,-0.64,-48.92,-70.59,-117.83
51736652,1999.94,1050.90,-195.19,-12.45,0.46,-13.98,14,66,266,0.08,-0.75,0.11,-0.65,-47.15,-72.27,-120.00
51754472,551.76,-219.60,-85.08,-7.97,-12.83,-7.64,14,66,266,0.08,-0.75,0.10,-0.65,-45.67,-72.97,-122.01
51774856,244.38,-239.38,-172.85,31.81,-6.40,-22.88,14,66,266,0.09,-0.76,0.10,-0.64,-45.40,-71.91,-121.71
51795340,566.53,262.70,-289.79,41.20,14.89,5.84,14,66,266,0.08,-0.76,0.09,-0.64,-42.43,-72.68,-124.81
51815812,1314.94,123.29,-262.45,21.50,12.34,49.63,14,66,266,0.08,-0.76,0.09,-0.64,-41.80,-73.11,-125.15
51836392,1423.83,76.66,-240.97,-13.98,-2.46,17.42,14,66,266,0.08,-0.76,0.08,-0.64,-41.02,-73.57,-126.23
51856948,880.74,215.21,-212.40,-18.26,-2.28,-3.91,14,66,266,0.07,-0.76,0.08,-0.64,-38.21,-74.50,-130.27
51877456,799.93,62.01,-167.97,-19.58,-0.08,18.52,14,66,266,0.06,-0.76,0.07,-0.64,-35.76,-75.11,-133.87
51898600,1063.23,-133.91,-164.31,-13.50,-2.33,33.42,14,66,266,0.06,-0.76,0.07,-0.64,-35.14,-75.41,-134.80
51919140,1153.69,-192.14,-174.07,-10.43,-2.08,29.55,14,66,266,0.06,-0.76,0.07,-0.64,-36.00,-75.29,-133.51
51939728,1095.21,-230.47,-179.20,-6.83,-0.17,18.26,14,66,266,0.06,-0.76,0.07,-0.64,-36.89,-75.06,-132.07
51960288,1035.40,-267.09,-170.90,-5.09,2.57,11.99,14,66,266,0.07,-0.76,0.07,-0.64,-38.03,-74.70,-130.28
51980828,993.04,-328.00,-136.96,-10.40,4.42,5.59,14,66,266,0.08,-0.76,0.08,-0.64,-40.02,-74.21,-127.37
52002020,952.39,-371.46,-126.10,-22.67,4.94,2.75,14,66,266,0.08,-0.76,0.08,-0.64,-42.17,-73.57,-124.44
52022520,904.17,-337.40,-75.07,-27.15,3.91,1.75,14,66,266,0.09,-0.75,0.09,-0.65,-44.57,-73.02,-121.30
52042956,833.01,-259.77,-77.88,-24.13,0.56,2.36,14,66,266,0.09,-0.75,0.09,-0.65,-46.66,-72.96,-118.43
52063340,798.71,-327.15,-101.44,-15.51,-1.43,-0.39,14,66,266,0.10,-0.75,0.09,-0.65,-47.43,-72.41,-117.33
52083764,691.89,-637.94,-43.95,1.44,-11.22,-17.04,14,66,266,0.11,-0.75,0.10,-0.65,-48.57,-71.41,-115.53
52104096,599.73,-782.10,-52.49,15.11,-13.77,-33.71,14,66,266,0.11,-0.75,0.10,-0.65,-48.93,-70.66,-114.52
52124552,573.97,-291.75,-573.12,50.87,-15.85,-50.99,14,66,266,0.12,-0.75,0.10,-0.64,-46.82,-70.30,-116.30
52145832,1999.94,1386.96,-463.87,38.72,21.77,-13.53,14,66,266,0.12,-0.75,0.07,-0.64,-44.04,-72.00,-118.62
52166524,1814.58,540.28,23.07,-31.62,-3.44,-0.15,14,66,266,0.10,-0.75,0.07,-0.65,-43.02,-73.42,-120.32
52187024,427.37,34.42,-119.02,-16.10,-15.85,0.73,14,66,266,0.09,-0.76,0.06,-0.64,-39.93,-74.28,-124.89
52207464,289.31,24.78,-187.13,11.04,8.45,2.00,14,66,266,0.09,-0.76,0.06,-0.64,-37.35,-74.20,-128.30
52227776,955.69,151.00,-222.41,32.60,25.20,31.40,14,66,266,0.09,-0.76,0.05,-0.64,-36.10,-74.84,-129.52
52248232,1518.07,-14.40,-281.62,28.59,15.72,54.76,14,66,266,0.09,-0.76,0.05,-0.64,-36.56,-75.11,-128.44
52265972,1170.04,-72.02,-330.20,14.22,4.28,21.06,14,66,266,0.09,-0.76,0.05,-0.64,-36.10,-74.94,-128.83
52286424,841.80,7.45,-329.47,12.70,5.77,6.48,14,66,266,0.09,-0.76,0.04,-0.64,-34.15,-74.95,-131.24
52306732,944.34,-57.25,-271.48,5.09,2.42,25.36,14,66,266,0.09,-0.77,0.04,-0.63,-32.66,-74.82,-133.15
52327144,1107.67,-177.61,-201.90,-1.91,-3.14,35.00,14,66,266,0.09,-0.77,0.04,-0.63,-32.84,-74.51,-132.97
52359008,1165.41,-271.97,-126.83,-5.52,-8.98,32.01,14,66,266,0.10,-0.76,0.05,-0.64,-37.52,-74.01,-126.71
52380232,966.92,-265.01,-95.09,29.55,-15.91,7.89,14,66,266,0.11,-0.76,0.05,-0.64,-39.64,-73.77,-123.22
52397856,915.53,-264.77,-118.77,52.22,-16.83,2.17,14,66,266,0.12,-0.76,0.05,-0.64,-40.15,-73.51,-121.61
52418352,892.09,-367.31,-146.36,72.52,-20.61,-6.78,14,66,266,0.13,-0.76,0.05,-0.64,-40.02,-72.74,-120.32
52436092,874.27,-431.76,-134.28,80.14,-24.02,-14.21,14,66,266,0.14,-0.76,0.04,-0.64,-40.04,-71.92,-118.85
52457400,818.48,-392.70,-108.28,84.16,-29.70,-24.68,14,66,266,0.16,-0.76,0.04,-0.63,-39.97,-71.08,-117.14
52478016,795.04,-371.34,-109.13,83.44,-31.04,-28.09,14,66,266,0.17,-0.76,0.03,-0.63,-39.51,-70.48,-116.08
52498576,815.19,-423.71,-59.33,80.41,-30.08,-30.34,14,66,266,0.19,-0.76,0.02,-0.63,-39.65,-69.96,-114.34
52519136,807.50,-472.17,-44.92,79.37,-28.58,-34.51,14,66,266,0.20,-0.75,0.02,-0.63,-40.11,-69.45,-112.20
52539668,750.98,-524.17,-50.66,81.33,-20.10,-43.72,14,66,266,0.21,-0.75,0.01,-0.63,-40.45,-69.00,-110.19
52560932,734.38,-439.09,-154.91,74.96,-7.90,-56.51,14,66,266,0.22,-0.75,0.01,-0.63,-40.37,-68.78,-108.86
52581476,733.03,84.72,-569.82,71.48,9.87,-54.27,14,66,266,0.22,-0.75,-0.01,-0.62,-38.06,-69.69,-110.76
52601964,1999.94,842.16,-461.43,2.03,36.70,-3.91,14,66,266,0.22,-0.75,-0.02,-0.63,-37.74,-71.49,-110.78
52622548,1632.08,-51.51,-159.55,-59.34,18.65,0.33,14,66,266,0.20,-0.74,-0.02,-0.64,-38.36,-72.83,-111.56
52643100,373.05,-284.55,-264.89,-42.27,8.73,-30.56,14,66,266,0.19,-0.75,-0.01,-0.63,-36.84,-72.57,-114.95
52664424,382.20,-30.76,-164.06,13.76,24.37,-12.20,14,66,266,0.18,-0.75,-0.01,-0.63,-35.53,-72.65,-117.22
52684952,1004.39,-134.28,-127.32,27.20,27.13,27.44,14,66,266,0.18,-0.75,-0.01,-0.63,-36.22,-73.23,-116.46
52705604,1565.92,-109.25,-149.78,16.94,24.41,-5.85,14,66,266,0.18,-0.75,-0.01,-0.64,-37.65,-74.15,-114.80
52726252,977.78,118.41,-72.63,4.04,20.59,-36.52,14,66,266,0.16,-0.74,-0.02,-0.65,-37.03,-76.13,-115.94
52746760,646.73,363.40,54.57,13.69,19.00,-9.49,14,66,266,0.15,-0.74,-0.03,-0.66,-36.71,-77.95,-116.40
52768004,1140.87,10.86,84.35,27.05,22.13,9.06,14,66,266,0.15,-0.73,-0.04,-0.66,-38.66,-79.39,-113.71
52785684,1213.01,-273.07,41.14,34.43,19.08,0.28,14,66,266,0.15,-0.72,-0.04,-0.67,-44.29,-79.81,-106.37
52806264,1088.01,-302.25,-2.56,38.24,14.71,-4.49,14,66,266,0.16,-0.72,-0.03,-0.68,-48.65,-79.19,-100.52
52824000,1001.71,-207.76,4.76,23.12,10.35,-1.23,14,66,266,0.16,-0.72,-0.03,-0.68,-51.32,-78.92,-97.16
52844456,1028.81,-186.40,16.97,14.46,9.51,-0.08,14,66,266,0.16,-0.71,-0.02,-0.68,-54.35,-78.82,-93.62
52864888,1077.64,-197.39,-33.81,11.28,7.61,1.85,14,66,266,0.15,-0.71,-0.02,-0.69,-55.39,-79.01,-92.65
52885368,1061.89,-291.63,-59.33,6.55,6.44,-1.61,14,66,266,0.16,-0.71,-0.02,-0.69,-55.37,-78.54,-93.02
52905812,980.22,-271.12,-93.02,3.47,6.13,-5.60,14,66,266,0.16,-0.71,-0.01,-0.68,-54.72,-78.11,-94.24
52926176,967.77,-182.25,-130.98,2.88,7.19,-5.64,14,66,266,0.15,-0.71,-0.01,-0.68,-53.59,-78.08,-96.06
52946568,983.64,49.80,-112.18,8.75,8.68,-5.05,14,66,266,0.15,-0.72,-0.01,-0.68,-52.46,-79.00,-97.77
52967628,962.04,147.22,-86.79,17.39,7.96,-5.89,14,66,266,0.14,-0.72,-0.02,-0.68,-51.32,-80.31,-99.30
52987976,968.63,106.81,-65.55,21.07,8.11,-4.98,14,66,266,0.13,-0.72,-0.03,-0.69,-50.34,-81.59,-100.52
53008428,1000.73,61.40,-29.66,20.56,9.00,-0.56,14,66,266,0.12,-0.71,-0.04,-0.69,-50.10,-82.76,-100.82
53028776,1027.47,10.50,63.96,16.94,8.58,2.40,14,66,266,0.12,-0.71,-0.04,-0.69,-53.56,-83.83,-96.45
53049068,1027.22,-66.77,52.37,13.40,4.73,3.66,14,66,266,0.11,-0.70,-0.04,-0.70,-62.62,-84.15,-84.75
53069348,1015.38,-217.41,-85.69,10.47,4.65,-0.28,14,66,266,0.12,-0.70,-0.04,-0.70,-61.33,-83.62,-86.70
53089772,961.30,-202.39,-197.75,0.55,4.47,-1.33,14,66,266,0.12,-0.71,-0.03,-0.70,-57.49,-83.24,-91.96
53110848,1019.17,-231.57,-85.21,-15.19,3.56,4.04,14,66,266,0.12,-0.71,-0.03,-0.69,-54.65,-82.68,-96.20
53131208,1020.02,-257.57,-19.90,-18.17,4.52,-2.35,14,66,266,0.12,-0.71,-0.02,-0.69,-55.20,-81.80,-96.21
53152308,977.17,-71.90,-15.38,-8.61,4.85,-6.90,14,66,266,0.11,-0.71,-0.01,-0.69,-56.25,-81.74,-95.51
53169708,1005.98,-33.33,11.47,-5.94,4.30,-5.37,14,66,266,0.11,-0.71,-0.02,-0.70,-57.21,-82.54,-94.69
53190820,1004.64,74.58,36.62,0.74,3.55,-8.87,14,66,266,0.10,-0.71,-0.02,-0.70,-59.76,-83.83,-91.73
53211172,1008.67,106.93,19.90,5.26,2.53,-8.84,14,66,266,0.09,-0.71,-0.03,-0.70,-61.86,-85.27,-89.15
53232324,995.12,18.92,-53.71,10.73,2.11,-5.78,14,66,266,0.08,-0.71,-0.03,-0.70,-61.52,-86.34,-89.71
53249944,986.82,6.96,-41.75,10.42,1.96,-3.85,14,66,266,0.08,-0.71,-0.04,-0.70,-58.08,-86.77,-94.31
53291512,1026.61,-120.36,63.72,5.55,0.30,0.19,14,66,266,0.08,-0.70,-0.03,-0.71,-70.11,-85.82,-79.10
53312660,1032.71,-140.99,29.79,11.57,-0.29,-3.53,14,66,266,0.08,-0.70,-0.02,-0.71,-71.92,-84.88,-76.85
53333196,1005.86,-74.46,-28.56,13.87,-0.88,-4.21,14,66,266,0.08,-0.70,-0.02,-0.71,-69.88,-84.91,-79.55
53353652,984.86,7.20,-55.66,13.92,-1.10,-4.52,14,66,266,0.08,-0.70,-0.02,-0.71,-66.55,-85.50,-83.87
53374636,982.67,26.49,-55.79,10.33,-0.94,-1.24,14,66,266,0.08,-0.71,-0.03,-0.70,-63.01,-86.17,-88.52
53394976,963.99,79.35,-69.82,4.62,-0.35,0.44,14,66,266,0.07,-0.71,-0.03,-0.70,-57.92,-86.85,-95.31
53416012,985.47,91.31,-70.80,-6.34,0.35,4.52,14,66,266,0.06,-0.71,-0.04,-0.70,-50.09,-87.55,-105.94
53436332,995.24,36.01,-75.93,-7.47,1.35,6.50,14,66,266,0.06,-0.71,-0.04,-0.70,-41.17,-87.80,-118.08
53456660,990.48,-11.84,61.16,-3.33,2.20,8.13,14,66,266,0.06,-0.71,-0.03,-0.70,-41.26,-87.80,-118.32
53476932,1048.71,63.48,108.03,-5.98,-1.85,12.92,14,66,266,0.05,-0.71,-0.03,-0.71,-66.51,-88.46,-85.42
53497356,947.14,-55.79,-4.15,-0.81,-1.78,6.64,14,66,266,0.05,-0.70,-0.03,-0.71,-75.89,-87.85,-73.43
53518304,954.22,-136.72,-123.17,2.03,-0.40,8.12,14,66,266,0.06,-0.71,-0.02,-0.71,-64.23,-87.53,-88.92
53538688,1038.21,-233.89,-107.30,0.08,-0.12,10.73,14,66,266,0.06,-0.71,-0.02,-0.70,-57.28,-86.56,-98.16
53559168,998.29,-338.75,-47.61,-1.96,-0.28,1.09,14,66,266,0.07,-0.71,-0.01,-0.70,-56.96,-85.27,-98.69
53579528,981.81,-250.73,-26.73,-7.94,-0.49,-0.63,14,66,266,0.07,-0.71,-0.00,-0.70,-57.33,-84.16,-98.41
53599964,1030.52,-113.04,35.03,-16.17,-0.79,0.74,14,66,266,0.07,-0.71,0.00,-0.70,-60.04,-83.66,-95.25
53620420,1027.47,-12.82,51.03,-13.41,-1.34,-2.39,14,66,266,0.07,-0.71,0.00,-0.70,-64.81,-84.52,-89.32
53638104,990.84,30.27,-9.03,-1.30,-1.34,-5.04,14,66,266,0.06,-0.71,-0.00,-0.71,-65.07,-85.50,-89.09
53658368,989.14,-74.58,-61.77,4.05,-1.17,-4.68,14,66,266,0.06,-0.71,-0.01,-0.70,-61.56,-85.89,-93.73
53675848,995.97,-146.24,-74.71,3.76,-0.74,-4.11,14,66,266,0.06,-0.71,-0.00,-0.70,-58.12,-85.52,-98.25
53696228,1010.25,-137.45,-12.57,-2.83,-0.71,-0.39,14,66,266,0.06,-0.71,-0.00,-0.70,-57.45,-85.00,-99.23
53717468,1022.58,-95.83,59.33,-0.88,-0.79,-1.51,14,66,266,0.06,-0.71,0.00,-0.70,-62.83,-84.66,-92.24
53737964,1036.25,-95.34,62.13,6.08,-0.79,-2.75,14,66,266,0.06,-0.70,0.00,-0.71,-69.93,-84.73,-82.84
53759252,1027.47,-109.86,31.37,14.22,-0.98,-4.19,14,66,266,0.07,-0.70,0.00,-0.71,-72.34,-84.53,-79.43
53779892,1001.71,-55.54,14.89,14.98,-1.03,-4.49,14,66,266,0.07,-0.70,-0.00,-0.71,-72.78,-84.81,-78.61
53800388,985.60,55.91,-25.27,10.03,-1.57,-1.86,14,66,266,0.06,-0.70,-0.01,-0.71,-72.20,-85.75,-79.21
53821500,945.56,113.77,-115.84,1.05,-1.59,1.96,14,66,266,0.06,-0.70,-0.01,-0.71,-68.24,-86.67,-84.38
53841916,937.01,187.50,-111.08,-8.47,-1.97,6.16,14,66,266,0.05,-0.71,-0.02,-0.70,-59.93,-87.47,-95.50
53862256,976.93,259.03,-5.74,-16.20,-2.49,14.64,14,66,266,0.04,-0.71,-0.02,-0.70,-51.46,-88.44,-107.04
53882696,1027.47,138.92,222.17,-12.04,-3.72,16.33,14,66,266,0.03,-0.71,-0.03,-0.71,-73.76,-89.23,-78.01
53903304,1100.46,-194.58,154.79,2.08,-7.35,15.97,14,66,266,0.04,-0.70,-0.02,-0.71,-96.68,-88.14,-47.97
53923832,953.49,-362.30,-53.59,10.12,-6.06,4.23,14,66,266,0.05,-0.70,-0.01,-0.71,-80.18,-86.95,-69.56
53944296,924.32,-323.24,-242.68,3.72,-5.23,6.45,14,66,266,0.05,-0.71,-0.01,-0.71,-67.58,-86.22,-86.07
53965484,1040.16,-298.58,-116.46,-8.87,-5.23,8.54,14,66,266,0.06,-0.71,0.00,-0.70,-60.00,-85.16,-96.18
53986016,1011.60,-265.63,-14.28,-10.86,-5.06,1.51,14,66,266,0.06,-0.71,0.01,-0.70,-58.84,-83.99,-97.94
54006508,1017.09,-133.42,45.65,-14.61,-6.19,-1.35,14,66,266,0.07,-0.71,0.01,-0.70,-62.09,-83.34,-93.86
54026968,1031.01,-5.49,87.89,-15.91,-7.35,-1.71,14,66,266,0.06,-0.71,0.01,-0.71,-67.62,-84.19,-86.80
54047376,1008.54,75.44,56.52,-3.98,-8.42,-4.52,14,66,266,0.05,-0.70,0.00,-0.71,-71.16,-85.50,-82.22
54064956,981.08,30.64,-12.82,4.16,-8.36,-4.59,14,66,266,0.05,-0.70,-0.00,-0.71,-70.63,-86.43,-82.85
54086052,1019.78,-68.36,-20.75,0.26,-9.64,1.07,14,66,266,0.05,-0.71,-0.01,-0.71,-64.61,-86.79,-90.72
54103660,1048.34,-208.98,33.33,-7.39,-11.25,4.46,14,66,266,0.05,-0.71,-0.00,-0.70,-64.19,-85.98,-91.37
54124944,1024.78,-326.42,32.96,-8.14,-11.12,2.31,14,66,266,0.06,-0.71,0.01,-0.70,-64.89,-84.54,-90.60
54142596,1021.85,-286.50,6.35,-4.81,-10.80,-0.05,14,66,266,0.06,-0.71,0.02,-0.70,-64.27,-83.45,-91.48
54162988,1026.98,-191.89,-13.67,-2.70,-12.18,-3.63,14,66,266,0.07,-0.71,0.02,-0.70,-62.73,-82.72,-93.49
54183464,1000.12,-93.99,-40.77,-2.05,-13.29,-7.40,14,66,266,0.07,-0.71,0.02,-0.70,-59.68,-82.99,-97.47
54225176,961.91,-33.33,-118.65,-5.90,-13.76,-6.12,14,66,266,0.06,-0.72,0.01,-0.69,-48.63,-83.66,-112.15
54246312,997.68,97.29,-67.26,-22.95,-16.46,5.73,14,66,266,0.05,-0.73,0.01,-0.69,-41.26,-84.29,-122.28
54266740,1020.87,10.38,5.00,-26.04,-15.69,8.06,14,66,266,0.04,-0.73,0.01,-0.69,-37.63,-85.03,-127.51
54287132,991.09,-50.66,-30.88,-20.51,-14.94,5.60,14,66,266,0.04,-0.72,0.01,-0.69,-38.28,-85.28,-126.96
54308288,1001.22,-24.29,-100.34,-18.32,-15.69,7.86,14,66,266,0.04,-0.73,0.01,-0.68,-34.34,-84.98,-132.44
54328856,1013.31,66.28,20.87,-17.59,-19.45,11.56,14,66,266,0.03,-0.73,0.01,-0.68,-29.19,-85.25,-139.50
54349392,1113.16,138.06,-9.40,-19.21,-29.12,24.17,14,66,266,0.02,-0.73,0.00,-0.68,-23.64,-85.80,-147.10
54369912,1002.44,-0.98,-134.77,-20.77,-29.91,23.41,14,66,266,0.02,-0.73,0.00,-0.68,-19.47,-85.26,-152.89
54390444,882.69,63.84,-354.74,-28.86,-24.44,22.37,14,66,266,0.02,-0.74,0.01,-0.67,-16.72,-83.96,-157.03
54411712,933.96,238.89,-335.45,-41.95,-24.06,35.08,14,66,266,0.01,-0.75,0.01,-0.66,-13.57,-82.76,-161.94
54432268,993.53,260.01,-294.80,-47.49,-23.12,39.93,14,66,266,0.01,-0.75,0.02,-0.66,-11.09,-81.78,-166.16
54452880,1067.99,106.45,-249.51,-49.17,-20.06,43.21,14,66,266,0.00,-0.76,0.02,-0.65,-10.23,-80.94,-168.23
54473548,1127.32,-53.59,-258.06,-53.90,-16.27,44.55,14,66,266,0.00,-0.76,0.03,-0.65,-12.58,-80.05,-166.04
54494172,1137.21,-303.59,-208.13,-56.41,-11.68,39.12,14,66,266,0.01,-0.77,0.05,-0.64,-18.75,-79.17,-158.73
54515560,1019.29,-463.38,-177.61,-48.19,-5.94,22.71,14,66,266,0.01,-0.77,0.06,-0.64,-25.03,-78.16,-151.20
54536184,976.20,-451.66,-86.91,-39.41,-1.41,14.22,14,66,266,0.02,-0.76,0.08,-0.64,-30.15,-77.40,-144.91
54556716,989.62,-515.75,-82.76,-32.87,8.45,9.89,14,66,266,0.03,-0.76,0.09,-0.64,-35.00,-76.83,-138.78
54577128,995.73,-615.11,-85.33,-28.85,14.27,5.65,14,66,266,0.03,-0.76,0.10,-0.65,-39.46,-76.21,-133.10
54597620,925.66,-708.62,-125.73,-30.54,17.57,-7.11,14,66,266,0.04,-0.75,0.10,-0.65,-43.00,-75.53,-128.66
54618128,825.56,-645.26,-135.74,-40.54,17.23,-14.85,14,66,266,0.04,-0.75,0.11,-0.65,-45.62,-74.87,-125.58
54638660,678.96,-496.83,-77.15,-62.93,12.64,-16.27,14,66,266,0.04,-0.75,0.12,-0.65,-47.80,-74.22,-123.46
54659968,636.96,-375.00,-100.59,-78.32,8.94,-13.40,14,66,266,0.04,-0.75,0.13,-0.65,-49.70,-73.49,-121.94
54680524,687.26,-388.43,-51.64,-76.74,10.23,-17.36,14,66,266,0.04,-0.74,0.14,-0.65,-51.28,-72.90,-120.79
54701088,694.46,-462.89,-13.31,-55.50,6.36,-36.60,14,66,266,0.04,-0.74,0.15,-0.65,-52.84,-72.65,-119.34
54721608,696.66,-465.82,4.03,-34.94,3.56,-50.13,14,66,266,0.04,-0.74,0.15,-0.65,-54.04,-72.74,-117.90
54742068,811.04,-441.65,-66.16,-14.66,0.11,-63.61,14,66,266,0.04,-0.74,0.15,-0.66,-54.20,-72.92,-117.22
54763324,1089.72,-76.29,-402.22,5.78,-7.58,-72.15,14,66,266,0.04,-0.74,0.14,-0.66,-52.89,-73.63,-118.15
54783904,1999.94,1993.04,-725.71,45.64,12.47,-63.19,14,66,266,0.03,-0.74,0.12,-0.66,-47.97,-75.78,-123.70
54804588,1089.11,484.50,-156.01,3.27,-35.55,-12.50,14,66,266,0.02,-0.75,0.10,-0.65,-43.03,-77.02,-129.95
54825124,182.01,-368.29,-173.22,34.08,-13.61,-22.46,14,66,266,0.03,-0.76,0.10,-0.65,-40.38,-76.21,-132.66
54845712,96.68,-118.90,-365.84,83.00,5.17,-39.63,14,66,266,0.04,-0.76,0.09,-0.64,-38.15,-75.53,-133.75
